,Unnamed: 0,movieId,title,genres,rating_size,rating_mean
1330,1330,1358,Sling Blade (1996),Drama,13451.0,4.0154635343097205
9161,9161,27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,330.0,4.013636363636359
7867,7867,8516,"Matter of Life and Death, A (Stairway to Heaven) (1946)",Drama|Fantasy|Romance,297.0,4.013468013468009
15385,15385,78499,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX,5781.0,4.01297353399066
3250,3250,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,2817.0,4.01260205892794
7580,7580,7941,Smiles of a Summer Night (Sommarnattens leende) (1955),Comedy|Romance,326.0,4.01226993865031
2999,2999,3083,All About My Mother (Todo sobre mi madre) (1999),Drama,4332.0,4.012234533702681
978,978,994,Big Night (1996),Comedy|Drama,5299.0,4.0121721079449
9583,9583,30803,3-Iron (Bin-jip) (2004),Drama|Romance,1037.0,4.01205400192864
1232,1232,1258,"Shining, The (1980)",Horror,23410.0,4.01153353267834
766,766,778,Trainspotting (1996),Comedy|Crime|Drama,23589.0,4.01123404976896
7008,7008,7116,Diabolique (Les diaboliques) (1955),Horror|Mystery|Thriller,1052.0,4.01093155893536
12928,12928,61240,Let the Right One In (LÃ¥t den rÃ¤tte komma in) (2008),Drama|Fantasy|Horror|Romance,3040.0,4.01052631578947
597,597,602,"Great Day in Harlem, A (1994)",Documentary,340.0,4.01029411764706
921,921,936,Ninotchka (1939),Comedy|Romance,1410.0,4.010283687943259
160,160,162,Crumb (1994),Documentary,5995.0,4.00992493744787
4822,4822,4914,Breathless (Ã bout de souffle) (1960),Crime|Drama|Romance,1672.0,4.00927033492823
3140,3140,3224,Woman in the Dunes (Suna no onna) (1964),Drama,648.0,4.008487654320991
1084,1084,1104,"Streetcar Named Desire, A (1951)",Drama,6372.0,4.008160703075959
1413,1413,1446,Kolya (Kolja) (1996),Comedy|Drama,2237.0,4.008046490835939
1265,1265,1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,31280.0,4.00759271099744
3011,3011,3095,"Grapes of Wrath, The (1940)",Drama,3674.0,4.00707675557975
7850,7850,8491,White Heat (1949),Crime|Drama|Film-Noir,636.0,4.00707547169811
19415,19415,96606,Samsara (2011),Documentary,288.0,4.00694444444445
17127,17127,86781,Incendies (2010),Drama|Mystery|War,518.0,4.00675675675676
13036,13036,62336,FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,679.0,4.0066273932253305
2848,2848,2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,345.0,4.0057971014492795
1177,1177,1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,27206.0,4.00564213776373
15945,15945,80906,Inside Job (2010),Documentary,1173.0,4.00554134697357
3702,3702,3789,"Pawnbroker, The (1964)",Drama,652.0,4.00536809815951
81,81,82,Antonia's Line (Antonia) (1995),Comedy|Drama,2538.0,4.00492513790386
594,594,599,"Wild Bunch, The (1969)",Adventure|Western,3174.0,4.0047258979206095
1186,1186,1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,46839.0,4.0046222165289596
3013,3013,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,1637.0,4.00427611484423
1661,1661,1719,"Sweet Hereafter, The (1997)",Drama,3756.0,4.00386048988285
950,950,965,"39 Steps, The (1935)",Drama|Mystery|Thriller,3624.0,4.00331125827815
8549,8549,26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,302.0,4.00331125827815
4836,4836,4928,That Obscure Object of Desire (Cet obscur objet du dÃ©sir) (1977),Drama,640.0,4.003125
6988,6988,7096,Rivers and Tides (2001),Documentary,274.0,4.00182481751825
1871,1871,1952,Midnight Cowboy (1969),Drama,6302.0,4.00063471913678
15016,15016,76093,How to Train Your Dragon (2010),Adventure|Animation|Children|Fantasy|IMAX,4761.0,4.000420079815171
18270,18270,91529,"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,4770.0,4.00020964360587
7578,7578,7939,Through a Glass Darkly (SÃ¥som i en spegel) (1961),Drama,350.0,4.0
5382,5382,5475,Z (1969),Drama|Mystery|Thriller,616.0,4.0
1210,1210,1235,Harold and Maude (1971),Comedy|Drama|Romance,8066.0,3.9998140342177004
1233,1233,1259,Stand by Me (1986),Adventure|Drama,20804.0,3.9991347817727405
7839,7839,8477,"Pier, The (JetÃ©e, La) (1962)",Romance|Sci-Fi,759.0,3.99868247694335
5211,5211,5304,"Rome, Open City (a.k.a. Open City) (Roma, cittÃ  aperta) (1945)",Drama|War,478.0,3.9979079497907994
1252,1252,1278,Young Frankenstein (1974),Comedy|Fantasy,15087.0,3.9967853118578898
10358,10358,36363,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,297.0,3.996632996633
95,95,97,"Hate (Haine, La) (1995)",Crime|Drama,1963.0,3.9964340295466094
5292,5292,5385,"Last Waltz, The (1978)",Documentary,929.0,3.9956942949408
9005,9005,26712,35 Up (1991),Documentary,335.0,3.9955223880597
1182,1182,1206,"Clockwork Orange, A (1971)",Crime|Drama|Sci-Fi|Thriller,24694.0,3.9953025026322204
287,287,290,Once Were Warriors (1994),Crime|Drama,4042.0,3.99529935675408
7691,7691,8188,Sansho the Bailiff (SanshÃ´ dayÃ») (1954),Drama,206.0,3.9951456310679596
5783,5783,5878,Talk to Her (Hable con Ella) (2002),Drama|Romance,3398.0,3.99514420247204
14340,14340,71899,Mary and Max (2009),Animation|Comedy|Drama,1334.0,3.99512743628186
3068,3068,3152,"Last Picture Show, The (1971)",Drama,2732.0,3.99505856515373
3330,3330,3415,"Mirror, The (Zerkalo) (1975)",Drama,504.0,3.99503968253968
8005,8005,8684,"Man Escaped, A (Un  condamnÃ© Ã  mort s'est Ã©chappÃ© ou Le vent souffle oÃ¹ il veut) (1956)",Adventure|Drama,294.0,3.99489795918367
4925,4925,5017,"Big Heat, The (1953)",Drama|Film-Noir,644.0,3.9945652173912998
9016,9016,26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,918.0,3.9945533769063197
12212,12212,55820,No Country for Old Men (2007),Crime|Drama,10248.0,3.99438914910226
359,359,363,"Wonderful, Horrible Life of Leni Riefenstahl, The (Macht der Bilder: Leni Riefenstahl, Die) (1993)",Documentary,643.0,3.9937791601866306
1267,1267,1293,Gandhi (1982),Drama,10028.0,3.99366773035501
10280,10280,34405,Serenity (2005),Action|Adventure|Sci-Fi,7716.0,3.99326075686884
304,304,307,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,6676.0,3.9931845416417
3281,3281,3365,"Searchers, The (1956)",Drama|Western,2128.0,3.99295112781955
22770,22770,109374,"Grand Budapest Hotel, The (2014)",Comedy|Drama,2230.0,3.99215246636771
13285,13285,65188,Dear Zachary: A Letter to a Son About His Father (2008),Documentary,446.0,3.99103139013453
1929,1929,2010,Metropolis (1927),Drama|Sci-Fi,5437.0,3.99089571454846
6873,6873,6981,"Ordet (Word, The) (1955)",Drama,154.0,3.99025974025974
11951,11951,53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,154.0,3.99025974025974
575,575,581,"Celluloid Closet, The (1995)",Documentary,1883.0,3.99017525225704
13445,13445,66371,Departures (Okuribito) (2008),Drama,584.0,3.9897260273972597
6236,6236,6331,Spellbound (2002),Documentary,2888.0,3.9896121883656503
2705,2705,2788,Monty Python's And Now for Something Completely Different (1971),Comedy,5816.0,3.9890818431912
2460,2460,2542,"Lock, Stock & Two Smoking Barrels (1998)",Comedy|Crime|Thriller,15325.0,3.98867862969005
1240,1240,1266,Unforgiven (1992),Drama|Western,14151.0,3.98834004663981
1048,1048,1066,Shall We Dance (1937),Comedy|Musical|Romance,1415.0,3.9883392226148398
2844,2844,2927,Brief Encounter (1946),Drama|Romance,913.0,3.98740416210296
1237,1237,1263,"Deer Hunter, The (1978)",Drama|War,10572.0,3.9866628830874
2649,2649,2732,Jules and Jim (Jules et Jim) (1961),Drama|Romance,1720.0,3.9863372093023295
1266,1266,1292,Being There (1979),Comedy|Drama,6355.0,3.98623131392604
453,453,457,"Fugitive, The (1993)",Thriller,49581.0,3.98569008289466
1029,1029,1046,Beautiful Thing (1996),Drama|Romance,1287.0,3.98562548562549
2420,2420,2502,Office Space (1999),Comedy|Crime,20328.0,3.9853896103896096
6955,6955,7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)",Adventure|Drama,1301.0,3.98501152959262
1154,1154,1175,Delicatessen (1991),Comedy|Drama|Romance,7059.0,3.98441705624026
3278,3278,3362,Dog Day Afternoon (1975),Crime|Drama,7045.0,3.9835344215755906
4828,4828,4920,"Now, Voyager (1942)",Drama|Romance,471.0,3.9830148619957506
10461,10461,38304,No Direction Home: Bob Dylan (2005),Documentary,705.0,3.98297872340426
3063,3063,3147,"Green Mile, The (1999)",Crime|Drama,21080.0,3.98266129032258
19127,19127,95311,Presto (2008),Animation|Children|Comedy|Fantasy,168.0,3.98214285714286
904,904,919,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical,23445.0,3.98168052889742
1060,1060,1080,Monty Python's Life of Brian (1979),Comedy,20557.0,3.98112565062996
9688,9688,31364,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,576.0,3.98090277777778
17839,17839,89759,"Separation, A (Jodaeiye Nader az Simin) (2011)",Drama,590.0,3.9805084745762698
2953,2953,3037,Little Big Man (1970),Western,4033.0,3.9802876270766196
24459,24459,116797,The Imitation Game (2014),Drama|Thriller,759.0,3.9802371541502
9996,9996,32892,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,300.0,3.98
7664,7664,8128,Au revoir les enfants (1987),Drama,742.0,3.97978436657682
13223,13223,64614,Gran Torino (2008),Crime|Drama,6379.0,3.9793071014265604
19039,19039,94959,Moonrise Kingdom (2012),Comedy|Drama|Romance,2312.0,3.97923875432526
11589,11589,50658,49 Up (2005),Documentary,384.0,3.9791666666666705
5730,5730,5825,"Life and Death of Colonel Blimp, The (1943)",Drama|Romance|War,304.0,3.9786184210526305
57,57,58,"Postman, The (Postino, Il) (1994)",Comedy|Drama|Romance,11549.0,3.97839639795653
1219,1219,1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,6060.0,3.9780528052805297
3181,3181,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,2782.0,3.97789360172538
3899,3899,3989,One Day in September (1999),Documentary,581.0,3.97676419965577
19238,19238,95858,For the Birds (2000),Animation|Children|Comedy,213.0,3.9765258215962405
7599,7599,7981,Infernal Affairs (Mou gaan dou) (2002),Crime|Drama|Thriller,1888.0,3.9759004237288096
552,552,556,"War Room, The (1993)",Documentary,1219.0,3.97579983593109
11593,11593,50740,Seven Up! (1964),Documentary,359.0,3.9749303621169902
4315,4315,4406,"Man Who Shot Liberty Valance, The (1962)",Crime|Drama|Western,1848.0,3.97483766233766
6505,6505,6611,Umberto D. (1952),Drama,375.0,3.97466666666667
1216,1216,1242,Glory (1989),Drama|War,12266.0,3.9745230719060802
7941,7941,8620,"Exterminating Angel, The (Ãngel exterminador, El) (1962)",Comedy|Drama|Fantasy|Mystery,434.0,3.97350230414747
13320,13320,65514,Ip Man (2008),Action|Drama|War,1111.0,3.9734473447344705
12008,12008,54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,10798.0,3.9730968697907
6178,6178,6273,In a Lonely Place (1950),Drama|Film-Noir|Mystery|Romance,390.0,3.97307692307692
3594,3594,3681,For a Few Dollars More (Per qualche dollaro in piÃ¹) (1965),Action|Drama|Thriller|Western,4638.0,3.97304872789996
3652,3652,3739,Trouble in Paradise (1932),Comedy|Romance,388.0,3.9729381443299
3727,3727,3814,Love and Death (1975),Comedy,1684.0,3.97268408551069
3254,3254,3338,For All Mankind (1989),Documentary,256.0,3.97265625
4875,4875,4967,No Man's Land (2001),Drama|War,1900.0,3.9726315789473694
3381,3381,3467,Hud (1963),Drama|Western,1530.0,3.97254901960784
7566,7566,7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)",Action|Adventure,982.0,3.9725050916496896
6935,6935,7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962),Drama,306.0,3.97222222222222
12165,12165,55442,Persepolis (2007),Animation|Drama,2249.0,3.9719875500222304
9952,9952,32657,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,196.0,3.9719387755102
2849,2849,2932,Days of Heaven (1978),Drama,1358.0,3.9709131075110498
4455,4455,4546,"Vanishing, The (Spoorloos) (1988)",Drama|Thriller,1355.0,3.97084870848708
10162,10162,33794,Batman Begins (2005),Action|Crime|IMAX,18686.0,3.97075350529808
12200,12200,55721,Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,898.0,3.97048997772829
7361,7361,7505,"Kingdom, The (Riget) (1994)",Drama|Horror|Mystery,334.0,3.97005988023952
6140,6140,6235,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,909.0,3.9697469746974705
121,121,123,Chungking Express (Chung Hing sam lam) (1994),Drama|Mystery|Romance,2309.0,3.9692507579038496
2736,2736,2819,Three Days of the Condor (3 Days of the Condor) (1975),Drama|Mystery|Romance|Thriller,3440.0,3.9691860465116298
4331,4331,4422,Cries and Whispers (Viskningar och rop) (1972),Drama,644.0,3.96894409937888
16,16,17,Sense and Sensibility (1995),Drama|Romance,20667.0,3.96857308753085
6028,6028,6123,Sunless (Sans Soleil) (1983),Documentary,205.0,3.9682926829268306
4714,4714,4806,"Shop on Main Street, The (Obchod na korze) (1965)",Drama,187.0,3.9679144385026706
3947,3947,4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller,1970.0,3.96776649746193
4691,4691,4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary,645.0,3.96744186046512
7683,7683,8154,"Dolce Vita, La (1960)",Drama,1268.0,3.9672712933753904
9455,9455,27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance,707.0,3.96676096181047
1213,1213,1238,Local Hero (1983),Comedy,3194.0,3.9666562304320596
1090,1090,1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,1764.0,3.96655328798186
3114,3114,3198,Papillon (1973),Crime|Drama,4483.0,3.9663171983047105
9114,9114,26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,458.0,3.9661572052401697
9446,9446,27727,Head-On (Gegen die Wand) (2004),Drama|Romance,674.0,3.96587537091988
12127,12127,55247,Into the Wild (2007),Action|Adventure|Drama,4945.0,3.9655207280080895
1987,1987,2068,Fanny and Alexander (Fanny och Alexander) (1982),Drama|Fantasy|Mystery,1834.0,3.9653762268266095
8935,8935,26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,200.0,3.965
658,658,665,Underground (1995),Comedy|Drama|War,1148.0,3.9647212543554
2542,2542,2624,After Life (Wandafuru raifu) (1998),Drama|Fantasy,762.0,3.96456692913386
6328,6328,6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",Documentary,436.0,3.9644495412844
13675,13675,68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,7690.0,3.9644343302990896
8775,8775,26326,"Holy Mountain, The (MontaÃ±a sagrada, La) (1973)",Drama,309.0,3.96440129449838
8905,8905,26528,Anne of Green Gables (1985),Children|Drama,477.0,3.9643605870021
10704,10704,42217,Late Spring (Banshun) (1949),Drama,168.0,3.9642857142857104
5837,5837,5932,Burden of Dreams (1982),Documentary,274.0,3.96350364963504
20476,20476,100556,"Act of Killing, The (2012)",Documentary,216.0,3.96296296296296
1735,1735,1809,Fireworks (Hana-bi) (1997),Crime|Drama,1046.0,3.96271510516252
5029,5029,5121,Stroszek (1977),Comedy|Drama,318.0,3.9622641509434
931,931,946,To Be or Not to Be (1942),Comedy|Drama|War,1391.0,3.9622573687994302
1872,1872,1953,"French Connection, The (1971)",Action|Crime|Thriller,8571.0,3.9614397386536
912,912,927,"Women, The (1939)",Comedy,880.0,3.96136363636364
6983,6983,7091,Horse Feathers (1932),Comedy,887.0,3.96110484780158
6176,6176,6271,Day for Night (La Nuit AmÃ©ricaine) (1973),Comedy|Drama|Romance,493.0,3.9604462474645
4097,4097,4187,Lilies of the Field (1963),Drama,821.0,3.96041412911084
4930,4930,5022,"Servant, The (1963)",Drama,224.0,3.9598214285714306
12486,12486,58303,"Counterfeiters, The (Die FÃ¤lscher) (2007)",Crime|Drama|War,1055.0,3.9597156398104305
15173,15173,77455,Exit Through the Gift Shop (2010),Comedy|Documentary,1591.0,3.95945945945946
12637,12637,59387,"Fall, The (2006)",Adventure|Drama|Fantasy,1731.0,3.9575389948006894
11868,11868,53123,Once (2006),Drama|Musical|Romance,2154.0,3.9575208913649
10401,10401,37240,Why We Fight (2005),Documentary,776.0,3.95747422680412
6671,6671,6777,Judgment at Nuremberg (1961),Drama,853.0,3.95720984759672
9500,9500,27815,"Chorus, The (Choristes, Les) (2004)",Drama,1078.0,3.95686456400742
14831,14831,74324,Temple Grandin (2010),Drama,575.0,3.9565217391304306
909,909,924,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi,25253.0,3.95574783194076
16244,16244,82143,Alone in the Wilderness (2004),Documentary,189.0,3.9550264550264598
2883,2883,2966,"Straight Story, The (1999)",Adventure|Drama,3691.0,3.9547548089948497
8430,8430,25850,Holiday (1938),Comedy|Drama|Romance,428.0,3.9544392523364498
1846,1846,1927,All Quiet on the Western Front (1930),Action|Drama|War,2600.0,3.9542307692307697
1490,1490,1537,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,3876.0,3.9542053663570695
1989,1989,2070,Tender Mercies (1983),Drama|Romance|Western,1756.0,3.95415717539863
5028,5028,5120,Sleuth (1972),Comedy|Mystery|Thriller,1340.0,3.95410447761194
3649,3649,3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama,509.0,3.9538310412573696
9495,9495,27803,"Sea Inside, The (Mar adentro) (2004)",Drama,1449.0,3.9537612146307795
2594,2594,2677,Buena Vista Social Club (1999),Documentary|Musical,2653.0,3.95363739163212
2914,2914,2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,27160.0,3.9532032400589103
14662,14662,73344,"Prophet, A (Un ProphÃ¨te) (2009)",Crime|Drama,1030.0,3.95291262135922
8514,8514,25954,Orpheus (OrphÃ©e) (1950),Drama|Fantasy|Romance,201.0,3.95273631840796
2207,2207,2289,"Player, The (1992)",Comedy|Crime|Drama,7846.0,3.9527147591129204
7344,7344,7478,Swimming to Cambodia (1987),Drama,398.0,3.95226130653266
3490,3490,3578,Gladiator (2000),Action|Adventure|Drama,32878.0,3.9522477036316097
28,28,29,"City of Lost Children, The (CitÃ© des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi,8520.0,3.9522300469483596
17845,17845,89774,Warrior (2011),Drama,949.0,3.9520547945205498
2530,2530,2612,Mildred Pierce (1945),Drama|Film-Noir,1103.0,3.95194922937443
7668,7668,8132,Gladiator (1992),Action|Drama,3595.0,3.9514603616133503
1863,1863,1944,From Here to Eternity (1953),Drama|Romance|War,2941.0,3.95137708262496
1676,1676,1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,1854.0,3.9509169363538303
17468,17468,88125,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX,3983.0,3.95066532764248
7719,7719,8239,Viridiana (1961),Comedy|Drama,344.0,3.95058139534884
13098,13098,63082,Slumdog Millionaire (2008),Crime|Drama|Romance,9208.0,3.95047784535187
18783,18783,93721,Jiro Dreams of Sushi (2011),Documentary,464.0,3.95043103448276
1203,1203,1227,Once Upon a Time in America (1984),Crime|Drama,4288.0,3.9502098880597
6967,6967,7075,"Court Jester, The (1956)",Adventure|Comedy|Musical,702.0,3.9501424501424505
8972,8972,26662,Kiki's Delivery Service (Majo no takkyÃ»bin) (1989),Adventure|Animation|Children|Drama|Fantasy,2474.0,3.9498787388844
4964,4964,5056,"Enigma of Kaspar Hauser, The (a.k.a. Mystery of Kaspar Hauser, The) (Jeder fÃ¼r sich und Gott Gegen Alle) (1974)",Crime|Drama,389.0,3.94987146529563
5508,5508,5603,"Lavender Hill Mob, The (1951)",Comedy|Crime,668.0,3.9498502994012
7027,7027,7135,Shoot the Piano Player (Tirez sur le pianiste) (1960),Crime|Drama|Romance|Thriller,468.0,3.94978632478633
1051,1051,1069,"Murder, My Sweet (1944)",Crime|Film-Noir|Thriller,764.0,3.9496073298429306
17836,17836,89745,"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,4959.0,3.94948578342408
7696,7696,8195,"Avventura, L' (Adventure, The) (1960)",Drama|Mystery|Romance,432.0,3.94907407407407
6685,6685,6791,Babette's Feast (Babettes gÃ¦stebud) (1987),Drama,1178.0,3.9490662139219
6560,6560,6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)",Comedy|Drama|Fantasy,896.0,3.9486607142857104
956,956,971,Cat on a Hot Tin Roof (1958),Drama,2874.0,3.9485038274182305
